,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
256,009970,KR7009970005,영원무역홀딩스,KOSPI,,82200,1,1000,1.23,82700,82700,80500,3907,319941400,1120845662400,13635592,STK
257,051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,12560,2,-560,-4.27,13140,13580,12400,2530891,32609222200,1120575128400,89217765,KSQ
258,005420,KR7005420005,코스모화학,KOSPI,,29050,2,-150,-0.51,29250,29400,29000,72087,2099025100,1115759023400,38408228,STK
259,089860,KR7089860001,롯데렌탈,KOSPI,,30300,1,800,2.71,29650,30350,29450,148481,4443010050,1110012108900,36634063,STK
260,353200,KR7353200009,대덕전자,KOSPI,,22450,1,250,1.13,22100,22550,22000,262263,5854115900,1109409966250,49416925,STK
261,248070,KR7248070005,솔루엠,KOSPI,,22000,1,200,0.92,21850,22150,21750,110890,2436298400,1100122122000,50005551,STK
262,096530,KR7096530001,씨젠,KOSDAQ,우량기업부,20950,2,-350,-1.64,21250,21600,20900,110948,2344946050,1094134574300,52225994,KSQ
263,001740,KR7001740000,SK네트웍스,KOSPI,,4940,1,70,1.44,4870,5230,4860,1740032,8734279560,1093112835880,221277902,STK
264,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,22650,1,650,2.95,22000,23000,21750,429701,9731816350,1088282420850,48047789,KSQ
265,120110,KR7120110002,코오롱인더,KOSPI,,39200,1,600,1.55,38600,39350,38600,44476,1739189600,1078748367200,27519091,STK
266,393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,31350,1,150,0.48,31350,32350,31200,87981,2787738000,1056385839300,33696518,KSQ
267,267270,KR7267270007,HD현대건설기계,KOSPI,,56000,2,-500,-0.88,56300,56900,55900,60895,3426163400,1055437376000,18847096,STK
268,003620,KR7003620002,KG모빌리티,KOSPI,,5340,3,0,0.0,5310,5370,5300,100000,534203980,1042651260300,195253045,STK
269,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),13300,2,-300,-2.21,13510,13600,13160,116475,1558926250,1040960676000,78267720,KSQ
270,056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,28600,1,400,1.42,28650,30400,28250,463992,13549562200,1026990536000,35908760,KSQ
271,319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,35450,1,50,0.14,35200,36600,35200,211326,7596204650,1026870011300,28966714,KSQ
272,281820,KR7281820001,케이씨텍,KOSPI,,48800,1,3400,7.49,46300,50000,46300,671095,32666317300,1018043932800,20861556,STK
273,082640,KR7082640004,동양생명,KOSPI,,6290,3,0,0.0,6190,6470,6150,663750,4209327680,1014945499650,161358585,STK
274,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,35600,1,100,0.28,35650,36150,35500,87293,3128023650,1008544119600,28329891,KSQ
275,074600,KR7074600008,원익QnC,KOSDAQ GLOBAL,우량기업부,38350,2,-200,-0.52,38350,38700,37900,277710,10611978350,1008144800000,26288000,KSQ
276,042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,41250,1,3900,10.44,39200,42850,38450,9849367,401409487750,1000438477500,24253054,KSQ
277,001680,KR7001680008,대상,KOSPI,,28850,1,150,0.52,28500,29300,28400,457912,13248316750,999595521250,34648025,STK
278,383310,KR7383310000,에코프로에이치엔,KOSDAQ GLOBAL,중견기업부,65300,2,-900,-1.36,66000,67000,65200,50940,3346901000,999412059600,15304932,KSQ
279,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,40150,1,100,0.25,40100,40500,39950,62436,2507956750,996971836850,24831179,KSQ
280,287410,KR7287410005,제이시스메디칼,KOSDAQ GLOBAL,우량기업부,12880,1,20,0.16,12860,12890,12860,242133,3116784530,987095495120,76637849,KSQ
281,192080,KR7192080000,더블유게임즈,KOSPI,,45650,1,1150,2.58,44750,45750,44150,56332,2543232350,981288108900,21495906,STK
282,005180,KR7005180005,빙그레,KOSPI,,99500,2,-900,-0.9,100700,102100,98600,134189,13419914600,980198479500,9851241,STK
283,036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,5900,1,120,2.08,5870,5990,5800,2127349,12527649220,970315787700,164460303,KSQ
284,067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,8960,2,-90,-0.99,9120,9150,8910,384183,3467376880,964616235520,107658062,KSQ
285,365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,79400,1,300,0.38,78900,81300,78800,17650,1412503200,963526701800,12135097,KSQ
286,001800,KR7001800002,오리온홀딩스,KOSPI,,15360,1,290,1.92,15060,15440,15060,44156,673930770,962233681920,62645422,STK
287,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4505,1,130,2.97,4370,4515,4345,340128,1498499065,959965945000,213089000,STK
288,229640,KR7229640008,LS에코에너지,KOSPI,,31300,2,-1000,-3.1,32000,32250,31200,366821,11594494200,958558712700,30624879,STK
289,300720,KR7300720000,한일시멘트,KOSPI,,13820,1,200,1.47,13590,13860,13550,74777,1024229800,957194482800,69261540,STK
290,002840,KR7002840007,미원상사,KOSPI,,201000,2,-500,-0.25,202000,202000,199200,1267,254990200,954750000000,4750000,STK
291,456040,KR7456040005,OCI,KOSPI,,106200,2,-1300,-1.21,108600,108700,104700,40292,4283548300,950754969000,8952495,STK
292,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,129000,1,1000,0.78,127700,129200,127000,22329,2862890600,941506113000,7298497,KSQ
293,225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,14280,2,-280,-1.92,14560,14710,14230,210846,3040660580,939677835600,65803770,KSQ
294,008730,KR7008730004,율촌화학,KOSPI,,37800,2,-900,-2.33,38850,38900,37550,48715,1853948750,937440000000,24800000,STK
295,003090,KR7003090008,대웅,KOSPI,,16010,2,-240,-1.48,16190,16380,16000,59794,965865290,930853099800,58141980,STK
296,039130,KR7039130000,하나투어,KOSPI,,57600,1,600,1.05,57500,57900,57100,56771,3265274800,923857056000,16039185,STK
297,183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,88300,2,-1100,-1.23,89500,90000,88000,53736,4771285700,923678397200,10460684,KSQ
298,085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,16370,2,-180,-1.09,16850,16880,16360,184895,3065115730,921867431910,56314443,KSQ
299,006650,KR7006650006,대한유화,KOSPI,,140400,1,2100,1.52,138500,143000,137000,39601,5573338200,912600000000,6500000,STK
300,009520,KR7009520008,포스코엠텍,KOSDAQ GLOBAL,우량기업부,21700,1,750,3.58,21000,23300,21000,1628958,36467880950,903646655100,41642703,KSQ
301,078130,KR7078130002,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0.0,0,0,0,0,0,901924696800,1127405871,KSQ
302,214320,KR7214320004,이노션,KOSPI,,22400,2,-50,-0.22,22450,22550,22100,52078,1160432700,896000000000,40000000,STK
303,399720,KR7399720002,가온칩스,KOSDAQ,벤처기업부,77400,2,-2500,-3.13,79900,80500,77200,101938,7963706300,889195968000,11488320,KSQ
304,098460,KR7098460009,고영,KOSDAQ,우량기업부,12850,1,40,0.31,12810,13580,12740,1697588,22387984400,882213601750,68654755,KSQ
305,285130,KR7285130001,SK케미칼,KOSPI,,51100,1,100,0.2,50600,51700,50400,17009,871051500,881668311300,17253783,STK
306,085620,KR7085620003,미래에셋생명,KOSPI,,4860,1,195,4.18,4740,4860,4650,71422,342728615,860298678540,177016189,STK
307,089590,KR7089590004,제주항공,KOSPI,,10640,1,20,0.19,10610,10650,10550,71699,758775270,858020080400,80640985,STK
308,222080,KR7222080004,씨아이에스,KOSDAQ,우량기업부,11890,2,-240,-1.98,12150,12240,11850,374445,4496104240,849432015640,71440876,KSQ
309,025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,10090,2,-120,-1.18,10200,10230,10070,1342566,13598391390,845722974240,83817936,KSQ
310,003540,KR7003540002,대신증권,KOSPI,,16650,1,80,0.48,16420,16720,16420,85143,1405192210,845377110000,50773400,STK
311,000815,KR7000811000,삼성화재우,KOSPI,,263500,1,8000,3.13,256000,264500,254000,9400,2444726500,841092000000,3192000,STK
312,271940,KR7271940009,일진하이솔루스,KOSPI,,23150,1,300,1.31,23000,23250,22800,25670,590844900,840650348500,36313190,STK
313,105630,KR7105630008,한세실업,KOSPI,,21000,1,200,0.96,20750,21100,20650,54010,1125116950,840000000000,40000000,STK
314,023590,KR7023590003,다우기술,KOSPI,,18700,1,120,0.65,18580,18730,18570,18756,349251860,839005737900,44866617,STK
315,049770,KR7049770001,동원F&B,KOSPI,,43400,2,-600,-1.36,44150,44300,43000,59084,2566718100,837429908000,19295620,STK
316,025900,KR7025900002,동화기업,KOSDAQ,중견기업부,16520,2,-440,-2.59,17300,17460,16500,147821,2483636370,835119700800,50552040,KSQ
317,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,46900,1,600,1.3,46300,47450,45650,116320,5431893500,833892552500,17780225,KSQ
318,090460,KR7090460007,비에이치,KOSPI,,24150,2,-550,-2.23,24850,25400,24100,621538,15254077950,832314752850,34464379,STK
319,066575,KR7066571001,LG전자우,KOSPI,,48050,1,550,1.16,47500,48100,47150,33677,1607916550,825786915600,17185992,STK
320,009450,KR7009450008,경동나비엔,KOSPI,,56500,1,2600,4.82,54200,56900,53600,90277,5029832900,823125448000,14568592,STK
321,003030,KR7003030004,세아제강지주,KOSPI,,198100,2,-2400,-1.2,200500,200500,196300,4732,934387500,820462251700,4141657,STK
322,119860,KR7119860005,커넥트웨이브,KOSDAQ,우량기업부,18010,1,10,0.06,17960,18010,17960,23314,419519140,815878105940,45301394,KSQ
323,101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,37750,2,-750,-1.95,38500,38850,37750,140167,5338321100,809792124250,21451447,KSQ
324,348950,KR7348950007,제이알글로벌리츠,KOSPI,,4090,2,-25,-0.61,4115,4120,4090,275958,1130749145,807267840000,197376000,STK
325,093370,KR7093370005,후성,KOSPI,,7510,2,-70,-0.92,7600,7650,7500,270224,2042686980,805487528300,107255330,STK
326,007340,KR7007340003,DN오토모티브,KOSPI,,79700,2,-200,-0.25,80400,80400,79500,6408,510698600,796522198500,9994005,STK
327,330590,KR7330590001,롯데리츠,KOSPI,,3275,2,-5,-0.15,3280,3305,3255,214929,702549400,795723095100,242968884,STK
328,100090,KR7100090000,SK오션플랜트,KOSPI,,13410,2,-470,-3.39,13750,13880,13350,364652,4930971230,793812566880,59195568,STK
329,114090,KR7114090004,GKL,KOSPI,,12810,2,-30,-0.23,12840,12880,12760,53123,680507250,792371132700,61855670,STK
330,195870,KR7195870001,해성디에스,KOSPI,,46400,1,1750,3.92,44950,47150,44950,111108,5141860300,788800000000,17000000,STK
331,086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,17730,1,60,0.34,17790,17830,17610,94475,1672387790,788275800000,44460000,KSQ
332,002350,KR7002350007,넥센타이어,KOSPI,,8070,2,-80,-0.98,8150,8190,8070,21419,173793470,788179767390,97667877,STK
333,069260,KR7069260008,TKG휴켐스,KOSPI,,19280,1,120,0.63,19160,19290,19110,24824,476194330,788139176640,40878588,STK
334,020560,KR7020560009,아시아나항공,KOSPI,,10560,1,100,0.96,10460,10580,10440,63578,669773410,785788227840,74411764,STK
335,348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,75600,1,4000,5.59,71900,76500,71600,221168,16465730400,783016416000,10357360,KSQ
336,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,37900,1,550,1.47,37400,39550,36800,365792,14058120100,782913565000,20657350,KSQ
337,006120,KR7006120000,SK디스커버리,KOSPI,,41150,1,100,0.24,41050,41400,40700,20619,846849250,773037933250,18785855,STK
338,241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,72300,2,-2400,-3.21,75000,77500,69100,204161,14820758400,772164000000,10680000,KSQ
339,009900,KR7009900002,명신산업,KOSPI,,14610,2,-220,-1.48,14820,14870,14610,104906,1541336630,766588643130,52470133,STK
