Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
002320,KR7002320000,한진,KOSPI,,18750,1,110,0.59,18600,19200,18600,17192,322352020,290974050000,15518616,STK
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,11200,2,-600,-5.08,11800,11820,11090,112993,1277232045,290349752000,25924085,KSQ
067390,KR7067390005,아스트,KOSDAQ,중견기업부,709,2,-11,-1.53,724,726,703,738313,524075229,290092723511,409157579,KSQ
0088M0,KR70088M0003,메쥬,KOSDAQ,기술성장기업부,29850,2,-3050,-9.27,32050,32300,29600,351169,10724945625,290074837500,9717750,KSQ
003960,KR7003960002,사조대림,KOSPI,,31650,1,50,0.16,31550,32000,31500,1273,40247375,290055380550,9164467,STK
096760,KR7096760004,JW홀딩스,KOSPI,,3920,2,-110,-2.73,4095,4095,3915,41293,163628170,289785772640,73924942,STK
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,23950,2,-350,-1.44,24050,24350,23850,17088,411066825,289552913400,12089892,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,20550,2,-400,-1.91,20950,21150,20200,74067,1525479775,289256662500,14075750,STK
025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7720,2,-60,-0.77,7810,7830,7710,8327,64735880,289069772120,37444271,KSQ
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,30750,1,1250,4.24,29750,32800,29750,208233,6599256375,288021166500,9366542,KSQ
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,9280,2,-60,-0.64,9420,9590,9250,141760,1333156685,287772790720,31009999,KSQ
037710,KR7037710001,광주신세계,KOSPI,,36150,1,650,1.83,36150,36300,35600,11495,413918300,287652418500,7957190,STK
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,10430,1,140,1.36,10410,10680,10340,103264,1085626545,287392746620,27554434,KSQ
0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,벤처기업부,30400,2,-1600,-5.0,31350,31750,30400,19824,612761250,286871545600,9436564,KSQ
058430,KR7058430000,포스코스틸리온,KOSPI,,47700,3,0,0.0,48650,48650,47500,21086,1009162450,286200000000,6000000,STK
221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,17930,2,-2720,-13.17,20600,20900,17810,425940,8077809105,285669258820,15932474,KSQ
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,6000,2,-160,-2.6,6230,6230,5990,117453,710681890,285618012000,47603002,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,904,2,-5,-0.55,924,935,902,134406,122066349,285311056704,315609576,KSQ
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,24950,2,-750,-2.92,25400,26000,24600,41587,1045076225,283579304800,11365904,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,11100,2,-440,-3.81,11540,11540,10980,90984,1017725930,282205944900,25423959,STK
004360,KR7004360004,세방,KOSPI,,14750,2,-320,-2.12,15140,15170,14720,31795,472346210,281955144250,19115603,STK
194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,23200,2,-1000,-4.13,23900,24500,23150,84521,1982368675,281396280000,12129150,KSQ
216080,KR7216080002,제테마,KOSDAQ,우량기업부,7540,2,-100,-1.31,7510,7750,7390,111277,839221360,280556606460,37209099,KSQ
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,16280,2,-240,-1.45,16530,16690,16210,25441,416665440,280016000000,17200000,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3965,2,-5,-0.13,3975,4015,3895,289793,1139899967,279426939805,70473377,KSQ
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,17640,2,-450,-2.49,18090,18190,17410,164820,2923955315,278442654840,15784731,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,51000,2,-400,-0.78,51700,53900,50700,2215,114128700,278205000000,5455000,KSQ
034120,KR7034120006,SBS,KOSPI,,14960,2,-100,-0.66,15050,15100,14940,32458,487073530,277526520480,18551238,STK
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,25400,2,-600,-2.31,25800,26250,24550,135360,3433421900,277475772200,10924243,KSQ
008350,KR7008350001,남선알미늄,KOSPI,,2140,1,335,18.56,1814,2290,1736,181880781,384589168383,276229252600,129079090,STK
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,11750,2,-650,-5.24,12430,12870,11740,142862,1732649455,274097796000,23327472,KSQ
002900,KR7002900009,TYM,KOSPI,,6610,1,50,0.76,6560,6650,6520,89902,592525245,273654000000,41400000,STK
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,15510,1,280,1.84,15250,16350,15240,274826,4351806165,273050013720,17604772,KSQ
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,4345,2,-65,-1.47,4500,4650,4180,3434547,15203641451,272722176155,62766899,KSQ
241590,KR7241590009,화승엔터프라이즈,KOSPI,,4500,2,-65,-1.42,4565,4585,4495,33834,152909878,272651742000,60589276,STK
001790,KR7001790005,대한제당,KOSPI,,3035,1,40,1.34,3015,3080,2995,426269,1302491077,272229120300,89696580,STK
092730,KR7092730001,네오팜,KOSDAQ,우량기업부,16940,2,-370,-2.14,17310,17350,16910,25220,431570560,271514133660,16027989,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,20350,2,-50,-0.25,20850,20850,20150,4760,96312200,270474922850,13291151,STK
004310,KR7004310009,현대약품,KOSPI,,8420,2,-230,-2.66,8650,8660,8350,231522,1958167670,269440000000,32000000,STK
000490,KR7000490003,대동,KOSPI,,9340,2,-40,-0.43,9380,9420,9270,125230,1170436930,269242919100,28826865,STK
003200,KR7003200003,일신방직,KOSPI,,11720,2,-340,-2.82,12000,12220,11410,35241,418329170,269091200000,22960000,STK
064290,KR7064290000,인텍플러스,KOSDAQ,벤처기업부,20900,2,-600,-2.79,21850,22300,20400,244966,5180677075,268856805800,12863962,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,18280,2,-350,-1.88,18610,18620,18280,3274,60346170,268716000000,14700000,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,8390,1,260,3.2,8260,8750,8190,479473,4081992870,268628276470,32017673,KSQ
309710,KR7309710002,아이티켐,KOSDAQ,기술성장기업부,21000,0,0,0.0,0,0,0,0,0,268443021000,12783001,KSQ
267980,KR7267980001,매일유업,KOSDAQ,우량기업부,35000,2,-100,-0.28,35400,35400,34700,2173,75853250,268227330000,7663638,KSQ
117580,KR7117580001,대성에너지,KOSPI,,9740,2,-200,-2.01,10070,10170,9600,631416,6233627170,267850000000,27500000,STK
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,11790,2,-60,-0.51,11850,12370,11760,26060,310533940,267191440920,22662548,KSQ
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,8710,2,-70,-0.8,8800,9030,8670,80219,707594655,267085382330,30664223,KSQ
000540,KR7000540005,흥국화재,KOSPI,,4150,2,-30,-0.72,4175,4250,4120,67059,280779920,266606976750,64242645,STK
294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,26350,1,150,0.57,25900,28250,25900,53611,1462830125,265917138200,10091732,KSQ
182400,KR7182400002,엔케이젠바이오텍코리아,KOSDAQ,관리종목(소속부없음),3670,0,0,0.0,0,0,0,0,0,265496721770,72342431,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,15060,2,-520,-3.34,15590,15980,15020,167955,2568353465,265417590600,17624010,KSQ
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,2990,2,-20,-0.66,2975,2995,2920,264160,782970264,264854525910,88580109,KSQ
001780,KR7001780006,알루코,KOSPI,,2735,1,295,12.09,2500,2900,2430,35508487,97500224570,264830411020,96830132,STK
044450,KR7044450005,KSS해운,KOSPI,,11450,1,130,1.15,11320,11550,11070,158644,1798714455,264333326000,23085880,STK
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,2980,2,-75,-2.45,3040,3050,2960,162212,485136965,263432000000,88400000,STK
035150,KR7035150002,백산,KOSPI,,12910,1,90,0.7,12820,12920,12540,31595,402593330,262204075230,20310153,STK
064550,KR7064550007,바이오니아,KOSDAQ,벤처기업부,10140,2,-220,-2.12,10320,10440,10110,67677,692581075,261716350740,25810291,KSQ
0030R0,KR70030R0007,대신밸류리츠,KOSPI,,4370,2,-10,-0.23,4400,4400,4340,11612,50788852,261238600000,59780000,STK
134380,KR7134380005,미원화학,KOSPI,,118600,0,0,0.0,0,0,0,0,0,260833184800,2199268,STK
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,14010,2,-200,-1.41,14070,14210,13910,33466,469269760,260819266500,18616650,KSQ
0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,32450,1,1400,4.51,31100,33450,29700,219101,6973241250,260584013800,8030324,KSQ
304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,20600,2,-350,-1.67,20750,21050,20350,43830,906166275,259433413000,12593855,KSQ
058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,1745,2,-24,-1.36,1769,1770,1736,313860,550162730,257984609335,147842183,KSQ
035510,KR7035510007,신세계 I&C,KOSPI,,18440,2,-610,-3.2,19100,19190,18410,169954,3172652000,257807796000,13980900,STK
007160,KR7007160005,사조산업,KOSPI,,51500,2,-400,-0.77,51500,52500,51100,1152,59397900,257500000000,5000000,STK
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,3510,2,-95,-2.64,3600,3605,3460,1083141,3803814303,257049434070,73233457,KSQ
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,14970,2,-390,-2.54,15360,15360,14860,34165,515968915,256131909600,17109680,KSQ
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,18660,2,-880,-4.5,19540,19740,18560,304254,5750003185,256074967980,13723203,KSQ
459510,KR7459510004,나우로보틱스,KOSDAQ,기술성장기업부,19660,2,-1240,-5.93,20500,21100,19600,80717,1613979370,254978050120,12969382,KSQ
02826K,KR702826K016,삼성물산우B,KOSPI,,173400,1,3400,2.0,170000,175400,170000,2123,369096500,254480106000,1467590,STK
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,12090,2,-100,-0.82,12250,12250,12010,19734,238412680,253890000000,21000000,KSQ
377460,KR7377460001,위니아에이드,KOSDAQ,관리종목(소속부없음),4080,0,0,0.0,0,0,0,0,0,253187202960,62055687,KSQ
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,16770,2,-180,-1.06,17000,17150,15840,222712,3709636510,252869949930,15078709,KSQ
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3695,2,-75,-1.99,3765,3785,3680,218060,812645544,252719103770,68394886,KSQ
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,8880,2,-20,-0.22,9120,9150,8810,18245,162581700,252682353600,28455220,KSQ
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,14170,2,-410,-2.81,14580,14700,14010,141545,2014931380,252183985950,17797035,KSQ
452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,13100,2,-940,-6.7,14220,14280,13000,278698,3769439190,252128102000,19246420,KSQ
361390,KR7361390008,제노코,KOSDAQ,벤처기업부,26750,2,-1400,-4.97,28550,28550,26300,182457,4941960500,251567619750,9404397,KSQ
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2770,2,-45,-1.6,2815,2815,2745,62664,173605265,251538437000,90808100,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,7600,1,130,1.74,7690,7750,7530,190278,1448362820,251422592000,33081920,KSQ
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,23550,2,-950,-3.88,24500,25350,23400,253084,6182169100,250354963200,10630784,KSQ
000430,KR7000430009,대원강업,KOSPI,,4035,2,-20,-0.49,4080,4120,4020,111910,456228665,250170000000,62000000,STK
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,31150,2,-600,-1.89,31750,32200,31000,43982,1385414425,249991054250,8025395,KSQ
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,13300,2,-270,-1.99,13570,13590,13300,19963,267570565,249439478400,18754848,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,12410,2,-250,-1.97,12740,12740,12300,15901,198262780,248666616000,20037600,KSQ
033920,KR7033920000,무학,KOSPI,,8720,1,140,1.63,8650,8750,8580,38292,331386450,248520000000,28500000,STK
108670,KR7108670001,LX하우시스,KOSPI,,27700,2,-150,-0.54,28000,28100,27550,10583,293088725,248404459000,8967670,STK
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,14980,1,1820,13.83,14320,15840,14190,4389221,66248005405,248151010240,16565488,KSQ
289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,19040,2,-560,-2.86,19960,19970,18940,97360,1876719685,247881950400,13019010,KSQ
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4785,2,-125,-2.55,4960,4960,4755,118549,576192260,247606275180,51746348,KSQ
0007J0,KR70007J0006,인벤테라,KOSDAQ,기술성장기업부,31450,2,-1400,-4.26,32600,36300,27650,4084663,133252700525,247376705300,7865714,KSQ
122900,KR7122900004,아이마켓코리아,KOSPI,,7390,2,-10,-0.14,7430,7430,7360,17663,130521735,247039127600,33428840,STK
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,9760,2,-140,-1.41,9950,10250,9710,136639,1355751470,246842209600,25291210,KSQ
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,4100,2,-60,-1.44,4155,4155,4065,74289,305109005,246669091300,60163193,STK
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,28100,2,-450,-1.58,29250,29250,28000,32066,916437700,246184100000,8761000,KSQ
000050,KR7000050005,경방,KOSPI,,8950,2,-30,-0.33,8970,9090,8850,42365,381001340,245366666500,27415270,STK
000680,KR7000680009,LS네트웍스,KOSPI,,3110,2,-35,-1.11,3145,3195,3090,50342,156998668,245077379760,78803016,STK
084680,KR7084680008,이월드,KOSPI,,1726,1,23,1.35,1703,1737,1652,909830,1532528491,244757489118,141806193,STK
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,19600,1,1320,7.22,18450,19620,17710,182834,3442946315,243502050400,12423574,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,5040,1,60,1.2,4980,5230,4910,182865,924398830,242928000000,48200000,KSQ
001130,KR7001130004,대한제분,KOSPI,,143700,1,400,0.28,142600,145500,142600,1535,220847000,242853000000,1690000,STK
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,13680,2,-1120,-7.57,14800,14810,13590,323230,4504520640,242851135680,17752276,KSQ
462860,KR7462860008,더즌,KOSDAQ,중견기업부,3380,1,165,5.13,3220,3890,3200,4047754,14613117109,242831743180,71843711,KSQ
332570,KR7332570001,PS일렉트로닉스,KOSDAQ,벤처기업부,5100,2,-40,-0.78,5180,5270,5060,440535,2267530480,241051581600,47265016,KSQ
210980,KR7210980009,SK디앤디,KOSPI,,12920,2,-10,-0.08,12930,12990,12880,17686,228403140,240536575440,18617382,STK
000390,KR7000390005,삼화페인트,KOSPI,,8830,2,-20,-0.23,8930,9140,8730,343429,3057159810,240206631270,27203469,STK
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,6880,2,-370,-5.1,7770,7790,6800,589705,4222707080,240063709280,34892981,KSQ
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,16040,2,-310,-1.9,16350,16680,15960,54534,884858940,239671476480,14942112,KSQ
388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,12810,1,290,2.32,12580,13350,11870,1935861,24267006180,239667887970,18709437,KSQ
005500,KR7005500004,삼진제약,KOSPI,,17970,2,-180,-0.99,18410,18410,17930,8583,154488285,239360400000,13320000,STK
028100,KR7028100006,동아지질,KOSPI,,17860,3,0,0.0,17920,17990,17650,9254,164859820,239136505720,13389502,STK
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,4875,1,10,0.21,4865,4885,4830,25550,124292640,238969004625,49019283,KSQ
030210,KR7030210009,다올투자증권,KOSPI,,3920,3,0,0.0,3910,3950,3890,36412,142643072,238771535520,60911106,STK
084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,10520,2,-360,-3.31,10840,10840,10360,35924,378169870,238624465680,22682934,KSQ
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,23850,2,-200,-0.83,24200,24400,23550,20399,485754850,238500000000,10000000,KSQ
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,29000,2,-950,-3.17,30200,30600,28850,31366,930282950,238323334000,8218046,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5610,1,60,1.08,5550,5720,5520,119056,671631155,238096035210,42441361,KSQ
244920,KR7244920005,에이플러스에셋,KOSPI,,10490,2,-170,-1.59,10730,10730,10300,16708,174847110,237154699570,22607693,STK
484810,KR7484810007,티엑스알로보틱스,KOSDAQ,중견기업부,15340,2,-600,-3.76,15700,15710,15120,38346,591868990,237017036100,15450915,KSQ
007570,KR7007570005,일양약품,KOSPI,,12390,1,250,2.06,12100,12940,12020,132373,1667768960,236471376960,19085664,STK
039840,KR7039840004,디오,KOSDAQ,중견기업부,16440,1,70,0.43,16200,16450,16150,15003,245038870,236326430280,14375087,KSQ
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,16150,1,590,3.79,15680,16450,15440,536810,8674456820,236034010350,14615109,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,9210,2,-130,-1.39,9400,9400,9200,2053,19000640,235907739840,25614304,KNX
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,21150,2,-650,-2.98,21850,22050,20900,32361,688429675,235696509450,11144043,KSQ
136490,KR7136490000,선진,KOSPI,,9910,2,-80,-0.8,9990,10520,9790,100270,990363610,235655875640,23779604,STK
001630,KR7001630003,종근당홀딩스,KOSPI,,46950,2,-200,-0.42,47400,48400,46700,2799,131737550,235212973950,5009861,STK
003720,KR7003720000,삼영,KOSPI,,6900,2,-470,-6.38,7360,7390,6860,628484,4434392325,234600000000,34000000,STK
474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,13150,2,-380,-2.81,13530,13870,12940,277326,3675787905,234302702400,17817696,KSQ
009470,KR7009470006,삼화전기,KOSPI,,35350,2,-250,-0.7,35600,36400,35050,26040,928745950,233798537000,6613820,STK
034810,KR7034810002,해성산업,KOSDAQ,중견기업부,7180,2,-10,-0.14,7190,7250,7150,23320,167693790,233758233260,32556857,KSQ
036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,14820,2,-40,-0.27,14870,14980,14500,27224,398953520,233415000000,15750000,KSQ
254490,KR7254490006,미래반도체,KOSDAQ,우량기업부,16160,2,-190,-1.16,16370,16750,16050,36732,601097435,233318080000,14438000,KSQ
013890,KR7013890009,지누스,KOSPI,,10440,2,-130,-1.23,10570,10800,10350,28722,304096170,232337773440,22254576,STK
061970,KR7061970000,LB세미콘,KOSDAQ,중견기업부,4000,1,55,1.39,3980,4050,3920,173268,689140460,232332024000,58083006,KSQ
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,17850,1,320,1.83,17560,18350,17460,144614,2592409930,231931600950,12993367,KSQ
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,29050,1,400,1.4,28800,29650,28800,8385,245372125,231791344400,7979048,KSQ
950250,KR8826050005,테라뷰,KOSDAQ,기술성장기업부,6520,2,-200,-2.98,6720,6890,6450,384076,2561605490,231575606120,35517731,KSQ
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,24200,2,-1250,-4.91,25400,25400,24200,42709,1048714800,231529458600,9567333,KSQ
211270,KR7211270004,AP위성,KOSDAQ,우량기업부,15310,2,-810,-5.02,16140,16250,15240,258570,4026188455,230910074240,15082304,KSQ
009680,KR7009680000,모토닉,KOSPI,,10620,2,-140,-1.3,10680,10730,10500,37417,395380860,230805458280,21733094,STK
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,22750,2,-400,-1.73,23350,23750,22350,65494,1490850475,230014898750,10110545,KSQ
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,10490,2,-200,-1.87,10710,10710,10370,50007,525356080,229814091290,21907921,KSQ
095570,KR7095570008,AJ네트웍스,KOSPI,,5070,2,-70,-1.36,5140,5170,5010,121061,614148725,229431488130,45252759,STK
003220,KR7003220001,대원제약,KOSPI,,10220,2,-40,-0.39,10210,10340,10100,17535,179057700,229209898260,22427583,STK
190510,KR7190510008,나무가,KOSDAQ,우량기업부,16260,2,-180,-1.09,16400,16740,16250,31660,518641470,229027254420,14085317,KSQ
013580,KR7013580006,계룡건설,KOSPI,,25600,1,300,1.19,25300,25950,25150,27163,693955250,228631219200,8930907,STK
475230,KR7475230009,엔알비,KOSDAQ,벤처기업부,21100,2,-950,-4.31,21900,22200,20400,166100,3491813200,228434824500,10826295,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,24700,2,-300,-1.2,25050,25750,24500,2776,69362200,228239633700,9240471,KSQ
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),11480,2,-650,-5.36,12130,12130,11410,75016,871317680,228083101680,19867866,KSQ
297090,KR7297090003,씨에스베어링,KOSDAQ,투자주의환기종목(소속부없음),8360,2,-780,-8.53,9140,9140,8350,636691,5540828250,227977200000,27270000,KSQ
000480,KR7000480004,CR홀딩스,KOSPI,,4860,1,15,0.31,4845,4895,4810,21228,103116615,227887781400,46890490,STK
004980,KR7004980009,성신양회,KOSPI,,9280,1,130,1.42,9270,9500,9160,19264,179333730,227509157440,24516073,STK
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,10670,3,0,0.0,10770,11040,10550,267816,2895943470,226988309020,21273506,KSQ
119610,KR7119610004,인터로조,KOSDAQ,중견기업부,19840,2,-910,-4.39,20900,20950,19680,55111,1117712440,226448740480,11413747,KSQ
051360,KR7051360006,토비스,KOSDAQ,우량기업부,15170,2,-280,-1.81,15450,15640,15070,30985,471481910,226303678310,14917843,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,14990,2,-300,-1.96,15290,15460,14870,51069,769089540,226031376890,15078811,STK
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,37600,2,-500,-1.31,38700,38700,37200,7692,288554925,225600000000,6000000,KSQ
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,24200,2,-950,-3.78,25300,25650,24050,86002,2110004950,225518783600,9318958,KSQ
010580,KR7010580009,에스엠벡셀,KOSPI,,2025,2,-5,-0.25,2045,2065,2000,191732,387469865,225284814000,111251760,STK
394420,KR7394420004,리센스메디컬,KOSDAQ,기술성장기업부,20750,2,-1000,-4.6,22850,23150,20000,1514463,32678251475,225143683500,10850298,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,19380,1,40,0.21,19700,19990,19220,36468,710828200,224262608040,11571858,KSQ
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,24950,2,-550,-2.16,26000,26200,24900,50762,1287952150,223836704450,8971411,KSQ
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5120,1,20,0.39,5110,5310,5100,100851,525859730,223706234880,43692624,KSQ
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,26900,2,-400,-1.47,27150,27900,26500,48072,1304269175,223613405400,8312766,KSQ
481070,KR7481070001,에이유브랜즈,KOSDAQ,중견기업부,15730,2,-270,-1.69,15990,16350,15730,10011,159001070,222736800000,14160000,KSQ
068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,8040,1,60,0.75,7980,8040,7960,27468,220108100,222509749680,27675342,KSQ
432320,KR7432320000,KB스타리츠,KOSPI,,2190,2,-5,-0.23,2240,2240,2145,392556,853967017,222097284150,101414285,STK
403850,KR7403850001,더핑크퐁컴퍼니,KOSDAQ,중견기업부,15470,2,-490,-3.07,15960,16000,15450,30915,481363085,222010124700,14351010,KSQ
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,9990,2,-130,-1.28,10170,10400,9900,196181,1974230345,221977800000,22220000,KSQ
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,27850,2,-550,-1.94,28400,29350,27550,93495,2641584125,221927738000,7968680,KSQ
051905,KR7051901007,LG생활건강우,KOSPI,,105300,2,-1000,-0.94,106200,106900,105000,3475,367837850,221098094100,2099697,STK
065710,KR7065710006,서호전기,KOSDAQ,중견기업부,42900,2,-200,-0.46,43200,43400,42700,6263,269198825,220935000000,5150000,KSQ
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,17610,2,-310,-1.73,17990,17990,17560,7051,125011530,220432963680,12517488,KSQ
264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,15020,2,-380,-2.47,15500,15920,14920,168413,2577211405,220275704860,14665493,KSQ
003547,KR7003542008,대신증권2우B,KOSPI,,22000,2,-150,-0.68,22350,22350,21900,14441,318972225,220000000000,10000000,STK
056090,KR7056090004,시지메드텍,KOSDAQ,벤처기업부,2130,2,-30,-1.39,2155,2195,2115,707062,1515321803,219941746680,103259036,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,6520,1,30,0.46,6490,6560,6450,50746,329835690,219854400000,33720000,STK
380550,KR7380550004,뉴로핏,KOSDAQ,기술성장기업부,18150,2,-460,-2.47,18610,18800,17820,114690,2095754960,219466805250,12091835,KSQ
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,15500,1,1320,9.31,14280,16250,14280,1176688,18522667830,219427486000,14156612,KSQ
053210,KR7053210001,스카이라이프,KOSPI,,4615,2,-75,-1.6,4695,4735,4615,30155,139811417,219318437325,47522955,STK
285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,20725,2,-25,-0.12,20650,21000,20300,47931,989110650,219184097475,10575831,KSQ
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,2582,1,537,26.26,2300,2655,2150,56458865,139111761691,219168801954,84883347,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,27800,1,500,1.83,27400,28550,27150,22182,621649200,218508000000,7860000,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,49800,1,50,0.1,50100,50400,49050,1515,75554500,218059708200,4378709,STK
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,3545,2,-305,-7.92,3885,4075,3505,3895916,14759520184,217541144170,61365626,KSQ
0011A0,KR70011A0009,액스비스,KOSDAQ,벤처기업부,23300,2,-1950,-7.72,25450,25450,23200,127952,3037837275,217476142000,9333740,KSQ
004430,KR7004430005,송원산업,KOSPI,,9060,1,20,0.22,9040,9190,9020,43597,396340520,217440000000,24000000,STK
016880,KR7016880007,웅진,KOSPI,,2720,1,45,1.68,2680,2740,2600,393855,1042942650,217401657600,79927080,STK
226320,KR7226320000,잇츠한불,KOSPI,,9910,2,-60,-0.6,9970,10020,9860,11879,117781530,217319511650,21929315,STK
010955,KR7010951002,S-Oil우,KOSPI,,54000,1,1700,3.25,52800,55600,52800,17082,934891750,217184058000,4021927,STK
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,17680,1,580,3.39,17100,18560,17000,185253,3321267440,214341977200,12123415,KSQ
298690,KR7298690009,에어부산,KOSPI,,1836,1,1,0.05,1836,1839,1802,60713,110056158,214151040000,116640000,STK
